0.0 0.0 0.0 2.0944 3.1415926536
0.015795822571698113 -5.0 -0.0030683616998 2.0965065194 3.1362675617
0.03159164514339623 -5.0 -0.0091341323821 2.1007786783 3.1257439361
0.04738746771509434 -5.0 -0.018124279194 2.1072806136 3.1101599832
0.06318329028679245 -5.0 -0.029963384554 2.1160780337 3.0896669164
0.07897911285849056 -5.0 -0.044573321227 2.1272339378 3.0644311062
0.09477493543018868 -5.0 -0.06187298662 2.1408033834 3.0346370894
0.1105707580018868 -5.0 -0.081778191207 2.156827189 3.0004914982
0.1263665805735849 -5.0 -0.10420181122 2.1753245051 2.9622279152
0.142162403145283 -4.9999999566 -0.12905432654 2.196284297 2.9201125394
0.15795822571698112 0.46718557971 -0.15253345728 2.2233114715 2.8786630626
0.17375404828867924 4.9999999453 -0.17150054977 2.2596500664 2.8411945438
0.18954987086037736 4.9999999945 -0.18592809098 2.3054673655 2.8074165085
0.20534569343207548 5.0 -0.19576122013 2.3610033027 2.7770640736
0.2211415160037736 5.0 -0.20092423672 2.4265352766 2.7499434457
0.2369373385754717 5.0 -0.20133379566 2.5023189764 2.7259940863
0.2527331611471698 5.0 -0.19692225964 2.5884952827 2.7053664284
0.2685289837188679 5.0 -0.18767356396 2.6849596992 2.6885028368
0.284324806290566 5.0 -0.17366898376 2.7912104975 2.676191542
0.30012062886226415 5.0 -0.15513062376 2.9062237691 2.6695487013
0.31591645143396224 4.9999999979 -0.13244140602 3.0284257587 2.6698950706
0.33171227400566033 4.9999999702 -0.10612308181 3.1558087133 2.678543962
0.3475080965773585 4.9999999074 -0.076773322578 3.2861623968 2.6965758979
0.3633039191490566 4.9999997596 -0.044985497844 3.4173278199 2.7246864222
0.3790997417207547 -4.9999928767 -0.018968217485 3.5341738826 2.7552555294
0.39489556429245287 -4.9999984919 0.0015053547524 3.6374734893 2.7870486921
0.41069138686415096 -1.2144088939 0.019525626901 3.7324163368 2.8222276338
0.42648720943584906 4.9999994538 0.039703040555 3.8255334246 2.8656384809
0.4422830320075472 4.999999754 0.061882670501 3.9158843294 2.916985195
0.4580788545792453 4.9999998854 0.08595600325 4.0026276238 2.9758757965
0.4738746771509434 4.9999999417 0.11185277078 4.0850080087 3.0418476996
0.4896704997226415 4.9999999685 0.13953128123 4.1623467273 3.1143881913
0.5054663222943396 4.9999999813 0.16896839798 4.2340372862 3.1929503899
0.5212621448660377 4.9999999857 0.2001500238 4.2995469782 3.2769656871
0.5370579674377358 4.9999999824 0.2330627265 4.3584235226 3.3658537062
0.5528537900094339 4.9999999665 0.26768697724 4.410305309 3.4590304298
0.568649612581132 4.999999906 0.30399233281 4.4549332816 3.5559145988
0.5844454351528302 -4.6600894176 0.33599442417 4.4914314497 3.6479679325
0.6002412577245283 -4.9999999235 0.36368402652 4.5204676383 3.7349483223
0.6160370802962264 -4.9999999886 0.38724637319 4.5426183242 3.8169707229
0.6318329028679245 -5.0 0.40684742118 4.5583394656 3.8942053166
0.6476287254396226 -5.0 0.42263510536 4.5679774071 3.966864796
0.6634245480113207 -5.0 0.43473992871 4.5717793211 4.0351943614
0.6792203705830188 -5.0 0.44327505135 4.5699030481 4.0994635424
0.695016193154717 -5.0 0.44833599023 4.5624262379 4.1599590418
0.7108120157264151 -5.0 0.45 4.5493547563 4.2169778432
0.7266078382981132 -5.0 0.44832526651 4.5306303882 4.270819828
0.7424036608698112 -5.0 0.44334979142 4.5061379215 4.3217791275
0.7581994834415094 -5.0 0.43509039358 4.4757117453 4.3701334058
0.7739953060132077 -5.0 0.42354165226 4.439142125 4.4161302488
0.7897911285849057 -5.0 0.4086752076 4.396181336 4.4599698658
0.8055869511566038 -5.0 0.39043966447 4.3465498486 4.5017834314
0.8213827737283019 -5.0 0.36876152629 4.2899428003 4.5416066528
0.8371785963 -5.0 0.34354769334 4.2260371286 4.5793485881
0.8529744188716981 -5.0 0.3146901865 4.1545001205 4.6147564135
0.8687702414433962 -5.0 0.28207390336 4.0750009653 4.6473777952
0.8845660640150944 -4.9999999894 0.24558839331 3.9872284302 4.6765239819
0.9003618865867925 1.4090196572 0.20967255488 3.8983800999 4.6993941868
0.9161577091584906 4.9999999936 0.17705132534 3.8135108099 4.7144609698
0.9319535317301887 5.0 0.14791976581 3.7334038997 4.721759498
0.9477493543018868 5.0 0.12244221039 3.6587737223 4.721511891
0.9635451768735849 5.0 0.10074573624 3.5902558641 4.7140818549
0.979340999445283 5.0 0.082917247886 3.5283969481 4.6999276311
0.9951368220169812 5.0 0.069003856213 3.4736473443 4.6795569896
1.0109326445886793 5.0 0.059015908686 3.426358686 4.6534874068
1.0267284671603774 5.0 0.052931756549 3.3867863185 4.6222135537
1.0425242897320754 5.0 0.05070324747 3.3550954302 4.5861830513
1.0583201123037735 5.0 0.052261028226 3.3313689296 4.5457805016
1.0741159348754716 5.0 0.057518972685 3.3156150598 4.5013192731
1.0899117574471697 5.0 0.066377333958 3.3077730121 4.4530404569
1.1057075800188678 5.0 0.078724496102 3.3077151672 4.4011186829
1.121503402590566 5.0 0.094437447814 3.3152449297 4.3456749281
1.137299225162264 5.0 0.11338132732 3.3300894607 4.2867968349
1.1530950477339623 5.0 0.13540861625 3.3518871661 4.2245670854
1.1688908703056604 5.0 0.16035879838 3.3801708862 4.1590996507
1.1846866928773585 5.0 0.1880594994 3.4143496811 4.0905817793
1.2004825154490566 5.0 0.21833014588 3.4536948652 4.0193162269
1.2162783380207547 4.9999999958 0.250988797 3.497338527 3.9457542257
1.2320741605924528 -4.999999873 0.27830059617 3.5302098971 3.8680507032
1.2478699831641509 -5.0 0.30041637975 3.5524372789 3.7864039706
1.263665805735849 -5.0 0.31746903716 3.5640840743 3.7009673463
1.279461628307547 -5.0 0.32957484298 3.5651448019 3.6119004582
1.2952574508792452 -5.0 0.33683809348 3.5555530649 3.519414116
1.3110532734509432 -5.0 0.33935860977 3.535202843 3.4238081254
1.3268490960226413 -5.0 0.33724197642 3.5039845134 3.3255010351
1.3426449185943394 -5.0 0.33061251154 3.461836404 3.2250497233
1.3584407411660375 -5.0 0.31962869888 3.4088108209 3.1231551692
1.3742365637377358 -5.0 0.30449989113 3.3451495784 3.0206493545
1.390032386309434 -5.0 0.2855014094 3.27135772 2.9184582892
1.405828208881132 -5.0 0.26298318411 3.1882567879 2.8175394756
1.4216240314528301 -5.0 0.23736621837 3.0969953454 2.7187997581
1.4374198540245282 -5.0 0.20912322505 2.9990009394 2.6230093489
1.4532156765962263 -5.0 0.17874517464 2.8958763979 2.530733789
1.4690114991679244 -5.0 0.14670156011 2.7892658433 2.4423017484
1.4848073217396225 -5.0 0.11340479948 2.6807272746 2.3578135607
1.5006031443113206 -5.0 0.079186618165 2.5716415395 2.2771812717
1.516398966883019 -5.0 0.044288748713 2.4631688295 2.2001838176
1.5321947894547172 -5.0 0.0088655344065 2.3562464969 2.1265223018
1.5479906120264153 -5.0 -0.027006049865 2.2516135885 2.0558662663
1.5637864345981134 -5.0 -0.063313189517 2.1498474782 1.9878878316
1.5795822571698115 -5.0 -0.10009374709 2.0514020979 1.9222844067
1.5953780797415096 -5.0 -0.13742404533 1.956641905 1.8587922917
1.6111739023132077 -5.0 -0.17540846994 1.8658691958 1.7971936841
1.6269697248849058 -5.0 -0.21417088247 1.7793444474 1.7373191678
1.6427655474566039 -4.9999999769 -0.25384758615 1.6973003797 1.6790471691
